IVNO,genus_species,spec_as_int,B11_X,B11_Y,B11_Z,Na23_X,Na23_Y,Na23_Z,Mg26_X,Mg26_Y,Mg26_Z,Al27_X,Al27_Y,Al27_Z,P31_X,P31_Y,P31_Z,S34_X,S34_Y,S34_Z,K39_X,K39_Y,K39_Z,Ca44_X,Ca44_Y,Ca44_Z,Fe54_X,Fe54_Y,Fe54_Z,Mn55_Y,Mn55_X,Mn55_Z,Co59_X,Co59_Y,Co59_Z,Ni60_X,Ni60_Y,Ni60_Z,Cu63_X,Cu63_Y,Cu63_Z,Zn66_X,Zn66_Y,Zn66_Z,As75_X,As75_Y,As75_Z,Rb85_X,Rb85_Y,Rb85_Z,Sr88_X,Sr88_Y,Sr88_Z,Mo98_X,Mo98_Y,Mo98_Z,Cd111_X,Cd111_Y,Cd111_Z
588353,X_Vitis_riparia,6,-0.16496046,-0.41857788,0.508931,1.4055514,-0.8388169,0.3010072,-0.41296324,-0.5966065,1.5554185,0.1294852,-0.91023976,0.39396754,1.0419588,-0.41636086,0.960631,-0.4070063,1.125984,1.1390115,0.46712646,-0.19184048,-1.4440533,-0.67705154,0.18527865,2.1429532,0.07728776,0.19924082,1.1889231,-0.52730346,-0.44888443,2.150087,-0.42081776,-0.5784145,1.8589201,-0.3379879,-0.40642518,-0.17943221,0.03877567,-0.30429062,-0.4687196,0.44236627,-0.67149884,1.4021157,0.8366514,-0.8032774,0.5441169,-0.011088072,-0.7341681,-0.8708688,-0.92722315,0.09731076,1.555803,-0.20522152,0.0334292,0.4453681,0.110628136,-0.22503845,0.17014995
588354,X_Vitis_riparia,6,-0.6326518,-0.15443085,0.001009595,0.10916956,-0.861045,-0.6543086,-0.89049596,-0.60996735,-0.2751938,-0.33379576,-0.8062062,-0.2156597,0.33329424,-0.07591111,-0.38852665,-0.12264299,0.17560875,-0.15920705,1.2366302,0.10336335,-0.10533759,-0.7074454,0.65962404,2.4601426,-1.0247467,-0.8555989,-0.50707316,-0.6209627,-0.5199474,0.38107723,-0.660363,-0.63890606,0.055965714,-0.3798723,-0.4701913,-0.3850548,-0.41196698,-0.3370274,-0.65673584,-0.54412967,-0.9178244,-0.29591495,-0.670282,-0.43511826,0.36140597,2.3802412,-0.23391314,-0.5088469,-0.74758583,0.99584264,2.747377,-0.29821497,-0.00514249,-0.003645393,-0.33492512,-0.42894757,-0.26645118
588369,X_Vitis_riparia,6,1.0147734,0.1653023,0.85755974,0.38756004,-0.75673735,0.36080948,-0.6876753,-0.5861182,0.86631113,-0.06593955,-0.8960714,1.1551077,0.25463584,-0.6042545,-0.16208394,-0.37611353,-0.30564156,0.9484956,0.91681886,0.31059495,-1.7248861,-0.96338993,0.07818259,2.7300515,-0.4621692,-0.8810864,0.32099974,-0.73926485,-0.6831264,1.7680396,-0.74438953,-0.8580648,1.3484619,-0.3284926,-0.32471582,-0.1415762,-0.49472645,-0.7664059,-1.0916444,1.4248804,-0.8333646,1.1166084,-0.18545817,-0.6650936,0.87013996,0.6493194,-0.37301126,-0.8780367,-0.96741635,0.10439336,2.2625093,-0.11014843,-0.10094961,0.20965248,-0.4434868,-0.3898256,-0.27330083
588373,X_Vitis_riparia,6,1.2561628,0.16803606,0.46706435,2.7544148,-0.7699012,0.004830843,-0.59780324,-0.5289721,1.3296092,-0.45718893,-0.9408032,-0.10399026,0.9807867,0.5332904,3.1180904,0.46680582,0.38279858,1.1058636,-0.24007255,-0.49749675,-1.4851283,-0.8838693,-0.08544401,1.3460804,1.6384767,1.7999465,3.3905773,-0.7099993,-0.47631133,1.8579361,-0.59374136,-0.46414825,1.7860973,-0.33716524,-0.45552057,-0.22719657,-0.38287124,-0.75843203,-1.0078423,-0.46744373,-0.64447784,1.4941533,-0.24085113,-0.56503004,-0.16932073,0.4427879,-0.5591388,-0.8837313,-0.9362895,0.09618607,1.2988422,-0.06706454,-0.12413704,0.41234183,-0.3341094,-0.33080995,-0.07044021
588374,X_Vitis_riparia,6,0.68825084,-0.5787262,0.14433593,0.16841199,-0.8401013,-0.46095937,-0.74012125,-0.56164265,0.28337365,-0.5625962,-0.8603242,-0.4394429,0.42731732,-1.118129,-1.1176773,0.4467912,0.12534454,-0.113486946,1.0955278,-0.6684386,-1.2070248,-0.7072224,0.08743977,1.6258059,0.046274185,1.0416028,3.1126535,-0.5759213,-0.56561375,0.43162173,-0.7584799,-0.7664837,0.13311593,-0.26918405,-0.3856348,-0.38576114,-1.0145963,-1.1058227,-1.1600156,-0.57724094,-0.81066656,-0.18474793,-0.4101956,-0.49597114,-0.23597035,-0.31976256,-0.7637245,-0.930169,-0.84161144,0.2693906,1.6637803,-0.50695217,-0.42168567,-0.08546142,-0.46657348,-0.41986367,-0.24912347
588400,X_Vitis_riparia,6,-1.2676209,-0.2789035,0.22645189,0.7927776,-0.8033764,0.72512627,-0.7350852,-0.78325176,-0.27120847,-0.11205258,-0.97137845,0.14180347,0.58119226,0.35977477,2.1026986,0.7191102,0.0333313,0.37364864,-0.13911588,0.048717275,-1.5729284,-0.4922307,-0.13281171,2.1806765,-0.23652974,-0.26009426,0.09438343,-0.37385765,-0.78923213,0.9737988,-0.20739385,-0.87268364,0.47146955,-0.3636944,-0.5041756,-0.3723414,-0.59489983,-0.8340124,-0.81088,-0.3156197,-1.1772684,-0.26605678,-0.8674551,-0.5247294,-0.00716599,1.0734982,-0.21581084,-0.75599575,-0.63365185,0.034783315,2.3685544,0.12485224,0.08401822,0.7490291,-0.08215626,-0.31700286,-0.16869354
588404,X_Vitis_riparia,6,2.745995,-0.10490158,0.55343336,0.8378029,-0.8655338,0.41819632,-0.8370924,-0.6888322,0.2855763,-0.4810517,-0.92469096,0.68146104,0.64138407,-0.5246138,0.22776529,-0.042955074,-0.20397344,0.39171323,0.74375284,-0.3214627,-0.7407549,-1.1243304,-0.3454916,1.1402215,-0.89694047,-0.5697618,0.8368087,-1.0397953,-0.612869,0.941906,-0.5583406,-0.51619846,0.90660787,-0.25363594,-0.44913784,-0.29989314,-0.8261864,-1.0139892,-0.95661616,-0.8174711,-0.90863645,0.35016504,-0.65543896,-0.72478896,-0.18966988,1.3240619,-0.13392042,-0.6650276,-1.1053642,-0.19907294,1.1437467,-0.3426211,-0.25886,-0.057054497,-0.47066715,-0.32774082,-0.12395452
588406,X_Vitis_riparia,6,-1.1383169,-0.5252293,0.26899695,1.1336106,-0.7923089,-0.33895022,-0.29706463,-0.62337315,0.44012016,0.49184573,-0.9497378,0.21632755,0.25526956,-1.1239517,-0.5615709,0.40157622,-0.6499781,0.20432763,1.5338428,0.20373587,-0.26497105,0.089925356,1.3142304,3.6247098,-0.2558589,-0.4961561,0.3427537,-0.22431712,-0.72483665,1.1033343,-0.28794703,-1.1608976,0.31101847,-0.44269183,-0.5000713,-0.32708046,-0.90401393,-1.0337731,-0.89487785,0.4418638,-0.8203741,0.13919455,0.35756317,-0.6936885,0.005791684,-0.1863273,-0.7416262,-0.8234025,-0.024855928,0.87327784,2.4885726,-0.4798705,-0.03670042,0.06012881,-0.4078359,-0.33874676,-0.20423289
588435,X_Vitis_riparia,6,0.8944893,-0.34092268,-0.07631405,-0.388105,-0.8937674,-0.35674927,-0.88538575,-0.92234534,0.4434429,-0.41144463,-0.795613,0.21125731,0.36442536,-0.17847027,-0.9469347,-1.1687068,-0.13688701,1.4139837,0.5561452,0.7530522,-0.86795807,-1.0309966,-0.8179109,1.0590198,-0.6925015,-0.28373566,1.313372,-1.1761998,-0.7710148,1.834299,-1.1648059,-0.7923095,1.8238251,-0.32723767,-0.33453023,-0.08255531,-0.4705243,-0.72285813,-0.89066494,-0.6373341,-1.0438603,0.63325334,NA,-0.5084377,0.16548313,0.7275881,0.37877443,-0.52326417,-0.9724878,-0.7614196,0.953668,-0.5969066,-0.34474647,-0.058685027,0.007767005,-0.15452303,0.013930156
588436,X_Vitis_riparia,6,3.5221324,-0.5272937,0.010717617,0.9033087,-0.9604169,-0.2966571,-0.6593087,-0.43890712,2.1089644,-0.16213557,-0.837106,-0.008178491,0.744248,-1.021365,-0.82043135,0.42067796,-0.26409456,3.2220047,1.2959073,-0.57512134,-0.75564146,-0.62345576,-0.46113032,1.5379117,-0.5556597,-0.9127165,-0.20209552,-1.0910912,-0.80398095,1.1387185,-1.152978,-0.8256785,0.975071,-0.49847475,-0.4978205,-0.33140448,0.26603365,-0.086259484,-0.5833581,3.5204844,0.48251387,2.8472812,-0.14067914,-0.45027104,-0.11207575,1.5597204,-0.35275432,-0.5877656,-0.6016483,-0.21769048,2.0542855,0.8263602,0.8165755,0.9835612,-0.26785725,-0.32023662,0.16445802
588437,X_Vitis_riparia,6,1.4863732,-0.16540886,0.2583099,0.48056483,-0.7274974,-0.71320146,-0.8899622,-0.6237631,0.14310071,0.32135203,-0.84249943,-0.52367556,0.50184363,-0.09166555,-0.93183804,-0.5392928,-0.6638358,0.08386294,1.2137495,0.5358752,0.53913903,-0.8022263,-0.42855507,0.8595116,-0.4454099,-0.09013328,0.7760343,-1.0532411,-0.8374057,1.1988256,-1.1063658,-0.93459886,0.5205241,-0.4888138,-0.4980813,-0.38961157,-0.6619899,-0.69410336,-1.1008849,1.3299797,-0.9014041,0.2940717,0.072270155,-0.48265007,-0.053566515,1.5839685,0.27309743,-0.39398032,-0.88103,-0.35969126,0.8199372,-0.23370907,-0.20150967,0.28829208,-0.27790725,-0.33385107,-0.1054125
588439,X_Vitis_riparia,6,-1.0033076,-0.539236,-0.037980437,0.01841079,-0.82057476,-0.4879407,-0.9894214,-0.975706,-0.5992683,-0.18902391,-0.90676254,-0.42987657,0.50660783,-0.24562964,-1.3887151,-0.92823297,-0.119060636,0.12607521,0.32272524,0.39812547,-0.6129515,-1.1639546,-0.6841164,0.7004194,-0.7014993,-0.4455384,0.09726279,-0.005050015,-0.66038513,0.9823947,0.07229691,-0.8663211,0.46450746,-0.15595505,-0.36619338,-0.315643,-0.270553,-0.617667,-0.97598606,-0.03963861,-1.0424249,-0.32204217,0.14934061,-0.6098535,-0.065273516,1.8316125,0.39554387,-0.6038032,-1.1286578,-0.7369108,0.4220639,-0.22174637,0.027087891,0.33967912,0.09374659,-0.3292216,-0.16256543
588440,X_Vitis_riparia,6,-1.1721882,-0.26802042,1.0806723,-0.6141674,-0.49823698,0.47633448,-0.7681144,-1.0925828,-0.29515776,0.1657552,-0.8503016,0.14145024,0.3318497,-1.2486793,-1.082311,-0.52602386,0.34694076,0.7646216,0.7309997,-0.7453545,-1.5561417,-0.72052133,-0.39759764,1.2690966,-0.5334626,-0.3534356,0.34553498,-0.5977538,-0.61094517,1.0929438,-0.53228253,-0.6892651,0.8946437,-0.31215388,-0.45432714,-0.21148455,0.04997657,-0.5059182,-0.3693551,-0.009280042,-1.0738587,-0.013549144,0.06068287,-0.48806375,0.25664657,0.77709913,-0.5694924,-0.83312505,-0.8998755,-0.35123512,0.97594273,-0.24922621,0.26630726,0.60918593,0.17099215,-0.07689089,0.27224013
588455,X_Vitis_riparia,6,0.28067452,0.38767084,0.5039507,-0.758945,-0.8323333,-0.34370154,-0.8630502,-0.62463677,0.18988775,0.31647265,-0.55989915,1.199492,-0.07986084,-0.9994531,-1.7345855,-0.807787,-0.97413546,0.13993627,1.6964179,0.6044098,3.3086905,-1.0943147,-0.44012862,0.23191322,-0.86945355,-0.7858419,-0.13751474,-1.1265386,-0.6665811,1.1038167,-1.2578181,-0.7570006,0.8337025,0.08372801,-0.21127908,0.08030331,-0.6239374,-1.1437758,-0.9282786,-0.22959238,-0.8846793,0.09750205,-0.61268187,-0.5346579,0.130429,0.8780966,-0.15490136,-0.12561941,-1.0389344,-0.5428689,-0.18170519,-0.69086456,-0.38368022,-0.35719067,-0.06727162,-0.17747645,0.11967953
588456,X_Vitis_riparia,6,3.8057787,-0.3469496,-0.39053828,3.9894207,-0.8912258,-0.76275104,0.100785315,-0.55514604,-0.36708787,0.050341424,-0.89523435,-0.38537574,1.273903,-0.25234225,-1.3897978,-0.82782435,0.973305,-1.0790346,0.26285338,0.49000263,-0.77950346,-0.7669495,-0.63929766,-0.12600103,-0.3938214,-0.56497353,-0.077566236,-0.94673496,-0.52140474,-0.3132363,-0.5135453,-0.31644407,-0.14703208,0.24681161,-0.22136647,-0.19136223,-0.12079919,-0.4470967,-0.82719177,-0.4212415,-1.0753231,-0.92649317,0.001709845,-0.03188744,-0.09747045,0.026996437,-0.4862913,-0.79884136,-0.8910561,-0.60702586,-0.22301984,0.0479957,0.16918887,0.26757795,-0.23027688,-0.16637379,-0.11554984
588457,X_Vitis_riparia,6,0.746787,-0.57095635,0.10177701,-0.104331635,-0.89633465,1.626876,-0.75559855,-1.0556731,0.16705424,-0.023721213,-0.8858339,0.8531706,-0.16615376,-0.8853234,-1.2011029,-0.8905083,-1.1230326,1.1974221,0.6763107,1.1695702,1.7917302,-1.1351469,-0.23113818,1.713468,-0.8728523,-0.7848746,0.18290518,-0.8053074,-0.6771665,2.145999,-0.7080781,-0.62037766,2.0699186,-0.40131286,-0.5027103,-0.25452662,-0.49024102,-0.96633255,-1.1293811,-0.37163427,-1.1175524,0.8752107,-0.6916149,-0.7040506,0.50716585,0.9020125,-0.3434153,-0.5963482,-1.0855112,-0.12610017,1.5031561,-0.34274125,-0.08574556,-0.14746693,-0.32981417,-0.35750473,-0.14383024
588483,X_Vitis_riparia,6,0.86959976,0.05547096,0.4578711,-0.14952938,-0.8215823,-0.6139078,-0.76359206,-1.0428264,-0.3943815,0.6162404,-0.6230203,0.74929786,0.20876318,-0.6437811,-1.4609461,-0.6537131,-0.2610201,-0.022574652,1.55411,1.1666855,-0.3930402,-0.99328065,-0.033710506,0.61698574,-0.96769613,-0.43481365,0.47977883,-0.8936415,-0.43901333,1.7494698,-0.96951413,-0.63976574,1.0513048,-0.4807777,-0.46961373,-0.26675698,-0.79442626,-1.056303,-1.0301887,-0.78363156,-0.79759437,0.36299315,-0.29225057,-0.6706944,0.3754409,0.82483083,-0.4031417,-0.7291908,-0.97063535,0.020285511,0.4348763,-0.34262028,0.19216086,-0.027778106,-0.39697814,-0.2281647,-0.32738972
588510,X_Vitis_riparia,6,-0.7198992,-0.2493597,-0.024544282,-0.5014773,-0.1913262,-0.61100847,-0.6851606,-0.5073657,1.4943187,-0.39350998,-0.7562888,-0.1805171,0.39441356,-1.3971794,-1.0974897,0.54234487,-0.8021256,0.12385398,1.7790728,-0.52950203,-1.658039,-0.5813154,0.37778014,1.8231858,-0.16430902,0.56003207,2.361341,-0.72991526,-0.2819296,0.7079632,-0.84060204,-0.4376269,0.33954364,-0.13393252,0.11059434,-0.28414652,-0.6229587,-1.0581626,-0.9626094,-0.5442509,-0.3437744,0.7876149,-0.20570856,-0.5183649,0.023378551,-0.37492993,-0.877298,-0.98253775,-0.66414714,0.26556343,1.4377576,-0.51283675,-0.49981076,-0.37948868,-0.06590286,-0.34670934,-0.18637493
588562,X_Vitis_riparia,6,-0.49965677,-0.28252965,0.002226014,0.48459,-0.94993484,-0.46048653,-0.42478266,-0.43540138,0.032696657,1.2535301,-0.8782805,-0.45673633,0.97321576,-0.7493452,-0.26951677,-1.2667197,-0.08624577,-0.3609213,0.7658793,0.62656724,1.3887956,-0.88526833,-0.119033135,0.85157543,0.19137152,-0.271681,0.20100869,-0.71131045,-0.89964604,-0.118560426,-0.3865372,-1.0899317,-0.31599692,-0.39958063,-0.49099988,-0.44727468,-0.32312888,-0.6102277,-0.7779905,-0.10165198,-0.9510383,-0.29809183,-0.9385326,-0.21770129,-0.11969814,3.1617272,0.27630246,-0.11122383,-0.9760491,-0.053997945,0.8292282,-0.24973588,0.052500445,0.24970561,-0.19671763,-0.31942007,-0.013637669
588564,X_Vitis_riparia,6,-1.1562055,-0.917502,-0.71736026,1.0144994,-0.5752954,-0.13230899,-0.17707014,-0.0914828,2.514237,1.5473802,-0.6912275,0.2264595,1.0732837,1.090616,2.4394376,0.7272282,1.2655978,2.3845766,1.1167377,-0.19310112,-1.0023141,-0.58180517,-0.59179074,1.2114121,0.43606186,-0.1623423,1.3307412,1.0501814,0.17722523,0.38904414,1.4366583,0.2928739,0.5765745,-0.063490495,-0.31715342,-0.2599372,0.23565663,-0.5282437,-0.43131748,1.1258242,-0.4492505,0.8351259,3.756309,0.5989181,0.36348447,0.39414728,-0.4233894,-0.81862646,-0.91512525,-0.61401296,1.1075776,0.09746838,0.27867183,0.37816742,-0.17175484,-0.17992553,-0.069593035
588565,X_Vitis_riparia,6,5.096663,-0.17603816,0.47434905,1.940587,-0.6989531,-0.2688554,-0.6438484,-0.75984627,0.70849705,1.1093346,-0.9104943,0.25870588,0.7037157,-1.0591261,-0.9425719,0.37635478,-1.1761738,-0.357788,0.6619704,-0.41396174,-1.2480519,-0.87226564,-0.59271127,0.4667533,-0.5890775,-0.9023322,0.83014935,-0.73136586,-0.81092036,0.34293017,-0.8936868,-1.068122,-0.18600212,-0.45254368,-0.53035706,-0.4288673,-1.0220462,-1.145351,-1.070857,-0.65708697,-0.9994216,0.1287887,-0.40833303,-0.5622052,-0.31646812,0.35837492,-0.6271885,-0.80972844,-0.8466962,-0.4271744,0.42691693,-0.21665649,-0.40401793,-0.27101555,-0.41944152,-0.45701197,-0.27165088
588568,X_Vitis_riparia,6,2.587408,-0.5347265,-0.20184131,1.5379189,-0.85951865,-0.5935272,-0.586082,-0.77170086,-0.26155484,0.07175868,-0.80443656,-0.3154846,0.96178496,-0.65841013,-0.58473694,0.008381253,-0.83466506,-0.67798007,1.1444628,-0.43744692,-0.90510684,-1.0206051,-0.54687995,0.09179796,-0.7030766,-0.41079763,0.7389978,-0.92150027,-0.89731747,-0.10964482,-0.8927501,-1.0419246,-0.32325217,-0.4597484,-0.51420265,-0.47420678,-0.58049715,-0.79041845,-0.96004987,-0.7764898,-0.9939755,0.060527835,-0.22483729,-0.4952399,-0.1584134,1.6535984,-0.089807205,-0.58881766,-0.99031013,-0.45741764,-0.001831154,-0.38929564,-0.422154,-0.32719705,-0.5033895,-0.40071508,-0.36540854
588586,X_Vitis_riparia,6,-1.2396319,-0.39951393,-0.093951374,-0.47341594,-0.76809466,-0.42015758,-1.0280629,-0.8734459,0.18000987,-0.05757311,-0.85386634,0.40920886,-0.060104728,-0.16106324,1.041851,-0.49094704,0.88777083,0.83120906,0.42588586,-0.34433544,-1.3710835,-0.86622417,-0.13885954,1.7378453,-0.7778751,-0.5610578,-0.20638537,-0.82312465,-0.10651759,0.3164768,-0.96403,-0.1829856,-0.12505247,-0.12258741,-0.284857,-0.20264108,-0.30585504,-0.023036981,-0.63723785,0.049183276,-0.82795095,-0.52833074,-0.18200137,-0.41656294,-0.28003573,2.3475251,0.3657598,-0.6775261,-0.9531735,-0.19356248,1.2143949,-0.2808728,-0.068940595,0.26449984,-0.30345803,-0.3651427,-0.24903192
588653,X_Vitis_riparia,6,-0.28456625,-0.9315057,-0.96414834,0.5859264,-0.80805504,-0.4865282,-0.7628357,-1.1096308,-0.13086694,0.042120364,-0.79555404,0.9395236,0.41300064,-0.78163034,-1.5454487,-0.80255395,0.34781694,-0.06323213,0.24223435,-0.6568647,-1.5740116,-1.08023,-0.82205105,1.0599365,-0.114648744,-0.30819324,1.8837458,-0.6609787,-0.16876484,0.9187138,-0.77025586,-0.30449718,0.25667873,-0.43704054,-0.44103193,-0.37170613,-0.4923714,-0.69340205,-0.84185964,0.17777544,-0.913873,0.02472562,NA,-0.769069,0.86393183,-0.20536642,-0.82145345,-0.9554003,-1.1212665,-0.79281926,0.77335054,0.74699384,0.4269419,0.85569674,-0.34679106,-0.40984234,-0.24027775
588710,X_Vitis_riparia,6,1.0537479,0.09392244,-0.048052173,-0.18500485,-0.5227816,-0.7238245,-0.91188014,-1.1126614,1.0267336,0.25115418,-0.82731354,0.692781,-0.37732956,-0.88404864,1.0024954,-0.3039149,-0.20858677,1.0407451,0.1326938,-1.1285157,-1.7876409,-1.038843,-0.3100443,1.3852078,-0.2049743,0.36047935,2.9552693,-0.23418911,-0.15355983,1.3011894,0.34341967,0.044993624,0.740703,-0.3640712,-0.36164203,-0.25411996,-0.1529688,-0.5738134,-0.7599283,-0.3469891,-0.7088055,0.6036195,0.103814155,-0.5814775,0.51223105,0.89699966,-0.2910486,-0.75371414,-1.0799289,-0.2882637,1.1825733,-0.628395,-0.5185806,-0.22859627,-0.3378851,-0.36644349,-0.11014868
588711,X_Vitis_riparia,6,2.0445735,-0.12015094,0.14799215,1.4852418,-0.6424552,-0.06335155,-0.6260998,-0.24827167,0.58663625,-0.16640939,-0.7090775,0.9278487,0.7798898,-0.30400217,-1.8915544,0.010902699,1.1942422,0.76645815,0.70623046,0.47554505,2.065303,-0.7928033,-0.40058562,0.48376322,-0.53746015,-0.49256384,0.70615596,-0.7417702,0.010634848,1.9723779,-0.9398459,-0.09124056,1.8188176,-0.37656122,-0.36809602,-0.21668822,-0.45712972,-0.7414352,-0.9139382,-0.03320256,-0.305421,1.5092764,0.40998882,-0.5859428,0.44849938,0.39449674,-0.16440041,-0.555316,-0.8273532,-0.38670704,0.030786745,-0.5063867,-0.28759465,-0.056324363,-0.001455277,-0.002859467,0.018298695
588718,X_Vitis_riparia,6,0.19305797,0.10455163,0.6110959,0.94000125,-0.74926335,-0.19151486,-0.8615378,-0.8428261,1.176664,-0.23842682,-0.93571323,1.7131549,0.527813,-1.10448,-2.0843203,-1.1195221,-0.11069712,1.1753063,0.16450667,-0.7519691,-1.6111366,-0.75577676,-0.20325798,2.1031663,-0.6347258,0.03893476,2.8551135,-0.6049995,-0.22576538,1.8240843,-0.7694263,-0.30682936,1.6257211,-0.32487983,-0.38181603,-0.20059831,-0.30303818,-0.6547283,-0.8146773,0.10469148,-0.73870254,1.2024549,-0.8576869,-0.506519,0.09803997,0.6163389,-0.254206,-0.8598388,-0.9037373,-0.36709154,1.4213171,-0.19602185,0.5341168,0.52097535,-0.3013846,-0.25729042,0.104500234
594344,X_Vitis_riparia,6,1.3987336,-0.81863993,-0.3776222,-0.25918713,-0.80436707,-0.5830289,-0.5161351,-0.66303194,1.9521738,-0.09739675,-0.7039831,0.6423263,0.25656292,-0.8718407,-1.281129,-0.82052517,0.26109946,-0.014522562,0.5350274,-0.06778729,-1.2152274,-0.73596686,-0.6153697,2.3418455,-0.5964688,-0.41214895,3.2189343,-0.8687722,0.05615188,0.69080293,-0.54157007,0.2517825,0.37797272,-0.35887745,-0.34759116,-0.30387875,-0.068211794,-0.5102513,-0.6963356,-0.5177886,-0.70669293,-0.02316959,-0.5984983,-0.46796843,-0.4966108,1.5888778,0.29178578,-0.51820815,-0.86264795,-0.62609196,2.0308292,-0.0955009,-0.2436363,0.11229775,-0.14325051,-0.12525676,0.17784992
271662,X_Vitis_rupestris,7,-0.8421408,-0.6003575,-0.07507341,0.50570047,-0.7552343,0.2962402,-0.8099477,-0.9061085,0.008906297,-0.18583873,-0.8831957,0.03965179,0.41038644,-0.45317295,-1.6257697,-1.3376074,-0.8845426,-0.0889216,0.01486301,0.9278486,-1.4140573,-1.1740217,-1.1912987,-0.101985,-0.708398,-0.5648876,-0.377595,-0.3325539,-0.31893438,1.1081233,-0.3403382,-0.18393998,0.79953986,-0.34660113,-0.39485654,-0.29555395,0.25052178,0.011715003,-0.6223538,-0.17712946,-0.78132534,0.47533864,-0.30125174,-0.4936812,0.5640537,0.8383903,0.34727418,-0.83670205,-1.1580416,-1.0824543,-0.2736832,0.17013904,0.14087173,0.37589875,-0.41882423,-0.43563658,-0.2996586
588146,X_Vitis_rupestris,7,1.3286369,-0.061105225,-0.45571962,1.1274039,-0.60272795,-0.5900286,-0.7213307,-0.6031516,1.9600343,-0.80126786,-0.95261925,-0.062128995,0.8453504,-0.124917306,-1.1708863,-0.32693478,-0.23857038,-0.33556154,1.3848416,0.830276,-1.579877,-1.1593491,-0.59533006,1.8747356,-0.81613916,-0.80434126,-0.2092649,-1.1792873,-0.75562024,0.4622605,-1.2246166,-0.7630662,0.2723501,-0.4239587,-0.46594876,-0.32686853,0.48324704,-0.10393844,-0.7974369,-0.7746701,-0.63216054,0.82108504,-0.49960244,-0.5580456,0.94028085,2.0618918,0.9169231,-0.72041005,-1.0707707,-0.6155824,1.4286214,-0.48978508,-0.47997382,-0.4494481,-0.387051,-0.39085028,-0.008773104
588147,X_Vitis_rupestris,7,3.2541804,0.092875905,0.14288068,0.1553118,-0.73356944,-0.80812806,-0.43715757,-0.3085969,-0.27681315,-0.020929025,12.975911,0.37484464,1.5412915,0.18305208,-1.407924,-0.48840567,-0.47512954,-2.5727499,1.9819702,0.8578983,-0.31610525,-1.0688325,-0.9507823,-0.8140487,-0.55618066,-0.24293847,-0.11207154,-1.1110846,-0.75235975,-0.15893838,-0.69580466,-0.49751058,-0.016343154,0.10592466,-0.08141465,-0.08089711,1.2281182,0.7491499,-0.41305217,2.0794225,-0.66638756,0.00525874,0.03133452,8.941004,-0.03295851,6.3134203,3.4105437,0.69332826,-1.0235602,0.621261,-0.8484908,-0.5315512,-0.41534925,-0.65028626,0.5043818,0.259263,0.20547302
588160,X_Vitis_rupestris,7,-1.2743696,-0.30973238,-0.25043026,0.21589671,-0.8839235,-0.8615997,-0.46277723,-0.35330966,-0.004722071,0.035783667,-0.9610621,0.03376339,0.667386,-0.516566,-1.2868714,0.007090135,-0.58322656,-1.0220782,1.598084,-0.23994385,-1.0291252,-1.0647422,-0.5200886,0.05900638,-0.87983,-0.7368953,-0.2073112,-1.0939395,-0.3503874,0.36645424,-1.2735944,-0.5691798,-0.07732813,0.034274284,-0.30384156,-0.23740685,-0.0844544,-0.75515604,-1.0811243,-0.6944805,-0.74774194,-0.087947786,-0.8038439,-0.713146,-0.23076802,0.6512129,-0.37900034,-0.80674064,-0.9709503,-0.3513028,-0.07977396,-0.26376063,-0.20826751,-0.21636143,-0.33524066,-0.40999374,-0.046391748
588174,X_Vitis_rupestris,7,-1.003114,-0.14934978,-0.19252636,-0.49857053,-0.8449873,-0.73614925,-0.62933123,-0.38543049,1.708371,-0.5972159,-0.86952275,0.088682145,0.5838399,-0.84654826,-1.1358387,-0.19530673,0.14774106,0.22994128,1.2781557,-0.7651353,-1.7812685,-1.0948354,-0.37459242,1.266432,-1.0002955,-0.7699697,-0.2657464,-1.0745811,-0.86358446,0.2883643,-0.76870847,-0.82549286,0.030184701,-0.4673378,-0.34212953,-0.23046157,0.46128532,0.14963746,-0.7059817,-0.9235923,-1.0478183,-0.64473677,-0.64971614,-0.6230723,0.21319787,1.6948438,-0.27381092,-0.79190844,-0.9872555,-0.283589,1.0951904,-0.23554382,-0.062357076,0.2611744,-0.20610921,-0.13010825,-0.24650118
588181,X_Vitis_rupestris,7,3.2818608,0.1402692,0.28249055,0.21592575,-0.9088685,-0.5160107,-0.40318525,-0.14573702,2.6026464,-0.35820144,-1.0037608,-0.13343224,1.4991027,-0.5953734,0.30397674,-1.8351514,-1.3975908,-1.4500974,1.579155,-0.5673162,-1.3854057,-1.0378841,-0.7464744,0.7676473,-0.548946,-0.5434721,1.0928129,-1.2336802,-0.80426216,0.13549998,-1.2817473,-0.8891201,-0.27733153,-0.43723404,-0.46953982,-0.33735698,0.6313803,-0.45362955,-0.99554497,-0.094221786,-0.94244623,-0.022851648,NA,-0.59260106,-0.37052274,3.0109494,0.0947473,-0.6479331,-1.052018,-0.72026813,0.4704628,-0.33945975,-0.2808042,0.02153978,-0.24490668,-0.28875855,0.37755552
